MBF,xover,mutation,mixingfactor,p1,p2,p3
0.000004,2,6,1,-,0.01,0.01
0.000001,2,6,1,-,0.01,0.05
0.000052,2,6,1,-,0.01,0.1
0.000277,2,6,1,-,0.05,0.01
0.000002,2,6,1,-,0.05,0.05
0.000033,2,6,1,-,0.05,0.1
0.000004,2,6,1,-,0.1,0.01
0.003659,2,6,1,-,0.1,0.05
0.000114,2,6,1,-,0.1,0.1
